id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:poc,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:vah,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:val,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:poc,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:vah,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:val,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:open,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:close,calc__label:volumeDelta__tf:same__id:volumeDelta__out:askVolume,calc__label:volumeDelta__tf:same__id:volumeDelta__out:bidVolume,calc__label:timeHighlightRange__tf:same__id:timeHighlightRange__startTime:083000__endTime:123000__timezone:chart__out:value,calc__label:timeHighlight__tf:same__id:timeHighlight__startTime:120000__out:value,calc__label:donchian__tf:same__id:donchian__length:100__out:highestHigh,calc__label:donchian__tf:same__id:donchian__length:100__out:lowestLow,calc__label:donchian__tf:same__id:donchian__length:100__out:mid,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:basis,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:top,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:bot,calc__label:supertrend__tf:same__id:supertrend__source:hl2__length:3__multiplier:2__out:value,calc__label:heikinAshi__tf:same__id:heikinAshi__out:open,calc__label:heikinAshi__tf:same__id:heikinAshi__out:high,calc__label:heikinAshi__tf:same__id:heikinAshi__out:low,calc__label:heikinAshi__tf:same__id:heikinAshi__out:close,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:open,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:high,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:low,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:close
1780033310000000000,1780033310000,24992918,2.89615,2.89615,2.89595,2.89615,132,88,44,2.89604696969697,2.89615:27;2.89605:22;2.896:35;2.89595:25;2.8961:23,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19533.00000,19490.00000,44.00000,-88.00000,0.00000,0.00000,2.89820,2.89585,2.89703,2.89650,2.89675,2.89625,2.89584,2.89615,2.89615,2.89595,2.89610,2.89810,2.89815,2.89625,2.89665
1780033376000000000,1780033376000,24992919,2.8962,2.8963,2.89615,2.89615,163,145,18,2.8962067484662577,2.8962:109;2.89625:26;2.8963:8;2.89615:20,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19490.00000,19363.00000,18.00000,-145.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89650,2.89674,2.89625,2.89566,2.89613,2.89630,2.89613,2.89620,2.89810,2.89815,2.89625,2.89665
1780033442000000000,1780033442000,24992920,2.89615,2.8963,2.89615,2.8962,96,39,57,2.8962359375,2.89615:6;2.8962:30;2.89625:45;2.8963:15,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19363.00000,19381.00000,57.00000,-39.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89649,2.89674,2.89625,2.89586,2.89616,2.89630,2.89615,2.89620,2.89810,2.89815,2.89625,2.89665
1780033509000000000,1780033509000,24992921,2.89625,2.8963,2.8962,2.8963,130,27,103,2.8962419230769236,2.89625:73;2.8963:18;2.8962:39,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19385.00000,19457.00000,103.00000,-27.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89649,2.89674,2.89625,2.89588,2.89618,2.89630,2.89618,2.89626,2.89810,2.89815,2.89625,2.89665
1780033575000000000,1780033575000,24992922,2.89625,2.8963,2.8962,2.8963,83,62,21,2.896243373493976,2.89625:68;2.8962:13;2.8963:2,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19443.00000,19416.00000,21.00000,-62.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89649,2.89674,2.89625,2.89596,2.89622,2.89630,2.89620,2.89626,2.89810,2.89815,2.89625,2.89665
1780033641000000000,1780033641000,24992923,2.89625,2.8963,2.8962,2.8962,97,64,33,2.896224742268041,2.89625:30;2.8963:9;2.8962:58,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19416.00000,19385.00000,33.00000,-64.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89649,2.89673,2.89624,2.89599,2.89624,2.89630,2.89620,2.89624,2.89810,2.89815,2.89625,2.89665
1780033707000000000,1780033707000,24992924,2.8962,2.8963,2.89615,2.89625,71,52,19,2.8962373239436614,2.8962:20;2.89625:46;2.89615:1;2.8963:4,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19381.00000,19352.00000,19.00000,-52.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89648,2.89672,2.89623,2.89599,2.89624,2.89630,2.89615,2.89622,2.89810,2.89815,2.89625,2.89665
1780033774000000000,1780033774000,24992925,2.8963,2.8965,2.8963,2.8964,229,190,39,2.8964072052401746,2.8963:31;2.89635:42;2.89645:127;2.8965:5;2.8964:24,2.89785,2.89920,2.89590,2.89745,2.89805,2.89625,19352.00000,19201.00000,39.00000,-190.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89647,2.89672,2.89622,2.89596,2.89623,2.89650,2.89623,2.89638,2.89810,2.89815,2.89625,2.89665
1780033840000000000,1780033840000,24992926,2.8964,2.89655,2.8964,2.89655,105,62,43,2.896495714285715,2.8964:12;2.89645:5;2.8965:68;2.89655:20,2.89785,2.89915,2.89590,2.89745,2.89805,2.89625,19201.00000,19182.00000,43.00000,-62.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89647,2.89671,2.89622,2.89606,2.89630,2.89655,2.89630,2.89648,2.89810,2.89815,2.89625,2.89665
1780033906000000000,1780033906000,24992927,2.8965,2.89655,2.8963,2.8963,114,53,61,2.8963780701754387,2.8965:7;2.89655:7;2.89645:15;2.8964:23;2.89635:24;2.8963:38,2.89785,2.89915,2.89590,2.89745,2.89805,2.89625,19182.00000,19190.00000,61.00000,-53.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89646,2.89671,2.89621,2.89606,2.89639,2.89655,2.89630,2.89641,2.89810,2.89815,2.89625,2.89665
1780033973000000000,1780033973000,24992928,2.89625,2.89625,2.896,2.896,107,44,63,2.8961663551401866,2.89625:20;2.8962:53;2.89615:7;2.89605:23;2.896:4,2.89785,2.89910,2.89590,2.89745,2.89805,2.89625,19190.00000,19209.00000,63.00000,-44.00000,0.00000,0.00000,2.89815,2.89585,2.89700,2.89644,2.89670,2.89619,2.89658,2.89640,2.89640,2.89600,2.89612,2.89810,2.89815,2.89625,2.89665
1780034039000000000,1780034039000,24992929,2.89595,2.896,2.8958,2.8958,102,78,24,2.895898529411765,2.89595:31;2.896:24;2.8959:1;2.89585:10;2.8958:36,2.89785,2.89915,2.89590,2.89745,2.89805,2.89625,19192.00000,19155.00000,24.00000,-78.00000,0.00000,0.00000,2.89815,2.89580,2.89698,2.89643,2.89668,2.89617,2.89634,2.89626,2.89626,2.89580,2.89589,2.89810,2.89815,2.89625,2.89665
1780034105000000000,1780034105000,24992930,2.89575,2.89585,2.8957,2.89585,69,40,29,2.8957985507246375,2.89575:15;2.8957:13;2.8958:2;2.89585:39,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19155.00000,19144.00000,29.00000,-40.00000,0.00000,0.00000,2.89810,2.89570,2.89690,2.89641,2.89666,2.89616,2.89617,2.89608,2.89608,2.89570,2.89579,2.89810,2.89815,2.89625,2.89665
1780034171000000000,1780034171000,24992931,2.89585,2.89595,2.89585,2.8959,104,58,46,2.8959004807692303,2.89585:36;2.8959:31;2.89595:37,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19144.00000,19132.00000,46.00000,-58.00000,0.00000,0.00000,2.89795,2.89570,2.89682,2.89639,2.89664,2.89614,2.89617,2.89593,2.89595,2.89585,2.89589,2.89810,2.89815,2.89625,2.89665
1780034238000000000,1780034238000,24992932,2.89585,2.89595,2.89585,2.8959,140,114,26,2.8958975,2.89585:9;2.8959:129;2.89595:2,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19132.00000,19044.00000,26.00000,-114.00000,0.00000,0.00000,2.89785,2.89570,2.89678,2.89637,2.89662,2.89612,2.89617,2.89591,2.89595,2.89585,2.89589,2.89810,2.89815,2.89625,2.89665
1780034304000000000,1780034304000,24992933,2.8959,2.8959,2.89585,2.8959,110,12,98,2.8958818181818184,2.8959:70;2.89585:40,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19062.00000,19130.00000,98.00000,-12.00000,0.00000,0.00000,2.89785,2.89570,2.89678,2.89635,2.89659,2.89610,2.89610,2.89590,2.89590,2.89585,2.89589,2.89810,2.89815,2.89625,2.89665
1780034370000000000,1780034370000,24992934,2.8959,2.8959,2.89585,2.8959,91,60,31,2.895882417582418,2.8959:59;2.89585:32,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19130.00000,19101.00000,31.00000,-60.00000,0.00000,0.00000,2.89785,2.89570,2.89678,2.89632,2.89657,2.89608,2.89606,2.89589,2.89590,2.89585,2.89589,2.89810,2.89815,2.89625,2.89665
1780034437000000000,1780034437000,24992935,2.89585,2.89585,2.8956,2.89565,167,147,20,2.895713473053892,2.89585:6;2.89575:107;2.89565:28;2.8956:26,2.89785,2.89910,2.89585,2.89745,2.89805,2.89625,19095.00000,18974.00000,20.00000,-147.00000,0.00000,0.00000,2.89785,2.89560,2.89673,2.89630,2.89655,2.89605,2.89605,2.89589,2.89589,2.89560,2.89574,2.89665,2.89710,2.89570,2.89590
1780034503000000000,1780034503000,24992936,2.8956,2.8957,2.89555,2.89555,476,198,278,2.8956140756302524,2.8956:310;2.8957:14;2.89565:129;2.89555:23,2.89785,2.89920,2.89585,2.89745,2.89805,2.89625,18974.00000,19054.00000,278.00000,-198.00000,0.00000,0.00000,2.89785,2.89555,2.89670,2.89627,2.89652,2.89602,2.89594,2.89581,2.89581,2.89555,2.89560,2.89665,2.89710,2.89570,2.89590
1780034569000000000,1780034569000,24992937,2.89555,2.8956,2.89545,2.8955,34,18,16,2.895530882352941,2.89555:14;2.8955:12;2.89545:3;2.8956:5,2.89785,2.89920,2.89585,2.89745,2.89805,2.89625,19054.00000,19052.00000,16.00000,-18.00000,0.00000,0.00000,2.89785,2.89545,2.89665,2.89624,2.89649,2.89599,2.89583,2.89571,2.89571,2.89545,2.89552,2.89665,2.89710,2.89570,2.89590
1780034635000000000,1780034635000,24992938,2.8955,2.89555,2.8954,2.89555,114,23,91,2.895459210526316,2.8955:25;2.89545:31;2.8954:40;2.89555:18,2.89785,2.89920,2.89585,2.89745,2.89805,2.89625,19052.00000,19120.00000,91.00000,-23.00000,0.00000,0.00000,2.89785,2.89540,2.89663,2.89622,2.89646,2.89597,2.89578,2.89562,2.89562,2.89540,2.89550,2.89665,2.89710,2.89570,2.89590
1780034702000000000,1780034702000,24992939,2.89565,2.8957,2.8956,2.8956,86,24,62,2.8956755813953494,2.89565:32;2.8957:49;2.8956:5,2.89785,2.89920,2.89585,2.89745,2.89805,2.89625,19120.00000,19158.00000,62.00000,-24.00000,0.00000,0.00000,2.89785,2.89540,2.89663,2.89619,2.89644,2.89594,2.89578,2.89556,2.89570,2.89556,2.89564,2.89665,2.89710,2.89570,2.89590
1780034768000000000,1780034768000,24992940,2.89555,2.8956,2.8955,2.8955,303,258,45,2.8955394389438944,2.89555:235;2.8956:2;2.8955:66,2.89785,2.89925,2.89585,2.89745,2.89805,2.89625,19158.00000,18945.00000,45.00000,-258.00000,0.00000,0.00000,2.89785,2.89540,2.89663,2.89616,2.89641,2.89592,2.89578,2.89560,2.89560,2.89550,2.89554,2.89665,2.89710,2.89570,2.89590
1780034834000000000,1780034834000,24992941,2.8955,2.8956,2.8955,2.8955,132,25,107,2.895516287878788,2.8955:104;2.89555:13;2.8956:15,2.89785,2.89930,2.89585,2.89745,2.89805,2.89625,18945.00000,19027.00000,107.00000,-25.00000,0.00000,0.00000,2.89785,2.89540,2.89663,2.89613,2.89638,2.89589,2.89578,2.89557,2.89560,2.89550,2.89552,2.89665,2.89710,2.89570,2.89590
1780034901000000000,1780034901000,24992942,2.8955,2.8955,2.8954,2.89545,766,574,192,2.895449608355091,2.8955:17;2.89545:726;2.8954:23,2.89785,2.89945,2.89575,2.89745,2.89805,2.89625,19027.00000,18645.00000,192.00000,-574.00000,0.00000,0.00000,2.89780,2.89540,2.89660,2.89611,2.89635,2.89587,2.89568,2.89555,2.89555,2.89540,2.89546,2.89665,2.89710,2.89570,2.89590
1780034967000000000,1780034967000,24992943,2.89545,2.89545,2.89525,2.89525,78,25,53,2.895349358974359,2.89545:10;2.8954:17;2.89535:24;2.8953:16;2.89525:11,2.89785,2.89945,2.89570,2.89745,2.89805,2.89625,18645.00000,18673.00000,53.00000,-25.00000,0.00000,0.00000,2.89765,2.89525,2.89645,2.89608,2.89633,2.89584,2.89564,2.89550,2.89550,2.89525,2.89535,2.89665,2.89710,2.89570,2.89590
1780035033000000000,1780035033000,24992944,2.8953,2.89535,2.8952,2.89535,102,17,85,2.8952686274509802,2.8953:9;2.89535:27;2.89525:41;2.8952:25,2.89785,2.89945,2.89565,2.89745,2.89805,2.89625,18682.00000,18741.00000,85.00000,-17.00000,0.00000,0.00000,2.89760,2.89520,2.89640,2.89606,2.89631,2.89582,2.89557,2.89543,2.89543,2.89520,2.89530,2.89665,2.89710,2.89570,2.89590
1780035100000000000,1780035100000,24992945,2.89545,2.8956,2.8954,2.8956,419,113,306,2.895517780429594,2.89545:35;2.8954:18;2.8955:234;2.89555:44;2.8956:88,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,18744.00000,18934.00000,306.00000,-113.00000,0.00000,0.00000,2.89750,2.89520,2.89635,2.89604,2.89629,2.89579,2.89498,2.89536,2.89560,2.89536,2.89551,2.89665,2.89710,2.89570,2.89590
1780035166000000000,1780035166000,24992946,2.89555,2.89565,2.89545,2.89545,80,53,27,2.895573125,2.89555:31;2.89565:14;2.8956:25;2.8955:4;2.89545:6,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,18929.00000,18908.00000,27.00000,-53.00000,0.00000,0.00000,2.89750,2.89520,2.89635,2.89602,2.89627,2.89577,2.89514,2.89544,2.89565,2.89544,2.89552,2.89665,2.89710,2.89570,2.89590
1780035232000000000,1780035232000,24992947,2.8955,2.89555,2.8954,2.8954,95,46,49,2.895483157894737,2.8955:29;2.89555:23;2.89545:31;2.8954:12,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,18911.00000,18911.00000,49.00000,-46.00000,0.00000,0.00000,2.89750,2.89520,2.89635,2.89600,2.89624,2.89575,2.89514,2.89548,2.89555,2.89540,2.89546,2.89665,2.89710,2.89570,2.89590
1780035298000000000,1780035298000,24992948,2.89545,2.89555,2.89545,2.8955,46,23,23,2.895486956521739,2.89545:13;2.8955:32;2.89555:1,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,18911.00000,18911.00000,23.00000,-23.00000,0.00000,0.00000,2.89725,2.89520,2.89622,2.89597,2.89622,2.89573,2.89513,2.89547,2.89555,2.89545,2.89549,2.89665,2.89710,2.89570,2.89590
1780035365000000000,1780035365000,24992949,2.8955,2.8957,2.8955,2.8956,300,83,217,2.895626833333333,2.8955:17;2.89555:16;2.8956:65;2.89565:193;2.8957:9,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,18911.00000,19045.00000,217.00000,-83.00000,0.00000,0.00000,2.89725,2.89520,2.89622,2.89596,2.89621,2.89571,2.89517,2.89548,2.89570,2.89548,2.89558,2.89665,2.89710,2.89570,2.89590
1780035431000000000,1780035431000,24992950,2.89555,2.89555,2.89545,2.8955,244,223,21,2.8955020491803287,2.89555:20;2.8955:214;2.89545:10,2.89785,2.89945,2.89560,2.89745,2.89805,2.89625,19041.00000,18843.00000,21.00000,-223.00000,0.00000,0.00000,2.89725,2.89520,2.89622,2.89594,2.89619,2.89569,2.89517,2.89553,2.89555,2.89545,2.89551,2.89665,2.89710,2.89570,2.89590
1780035497000000000,1780035497000,24992951,2.89555,2.89555,2.8954,2.8954,129,55,74,2.895492635658915,2.89555:42;2.8955:46;2.89545:21;2.8954:20,2.89785,2.89945,2.89555,2.89745,2.89805,2.89625,18843.00000,18862.00000,74.00000,-55.00000,0.00000,0.00000,2.89725,2.89520,2.89622,2.89592,2.89617,2.89567,2.89517,2.89552,2.89555,2.89540,2.89548,2.89665,2.89710,2.89570,2.89590
1780035564000000000,1780035564000,24992952,2.8954,2.8956,2.89535,2.89555,102,61,41,2.8954323529411763,2.8954:16;2.89545:47;2.89535:24;2.8955:4;2.8956:2;2.89555:9,2.89785,2.89945,2.89555,2.89745,2.89805,2.89625,18862.00000,18842.00000,41.00000,-61.00000,0.00000,0.00000,2.89725,2.89520,2.89622,2.89589,2.89615,2.89564,2.89517,2.89550,2.89560,2.89535,2.89547,2.89665,2.89710,2.89570,2.89590
1780035630000000000,1780035630000,24992953,2.89565,2.89585,2.89565,2.89585,84,65,19,2.8957404761904764,2.89565:14;2.8957:25;2.89575:14;2.8958:25;2.89585:6,2.89785,2.89900,2.89545,2.89745,2.89805,2.89625,18828.00000,18796.00000,19.00000,-65.00000,0.00000,0.00000,2.89720,2.89520,2.89620,2.89588,2.89614,2.89562,2.89509,2.89549,2.89585,2.89549,2.89575,2.89665,2.89710,2.89570,2.89590
1780035696000000000,1780035696000,24992954,2.8959,2.8959,2.8958,2.8959,117,65,52,2.895857264957265,2.8959:39;2.89585:56;2.8958:22,2.89785,2.89900,2.89545,2.89745,2.89805,2.89625,18796.00000,18783.00000,52.00000,-65.00000,0.00000,0.00000,2.89715,2.89520,2.89617,2.89587,2.89613,2.89562,2.89529,2.89562,2.89590,2.89562,2.89587,2.89665,2.89710,2.89570,2.89590
1780035762000000000,1780035762000,24992955,2.89595,2.896,2.89595,2.896,124,71,53,2.8959854838709673,2.89595:36;2.896:88,2.89785,2.89900,2.89545,2.89745,2.89805,2.89625,18783.00000,18765.00000,53.00000,-71.00000,0.00000,0.00000,2.89715,2.89520,2.89617,2.89587,2.89612,2.89561,2.89548,2.89575,2.89600,2.89575,2.89598,2.89665,2.89710,2.89570,2.89590
1780035829000000000,1780035829000,24992956,2.89605,2.8961,2.89595,2.89605,81,53,28,2.8960444444444446,2.89605:34;2.8961:26;2.89595:14;2.896:7,2.89785,2.89900,2.89545,2.89745,2.89805,2.89625,18761.00000,18740.00000,28.00000,-53.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89586,2.89612,2.89561,2.89566,2.89586,2.89610,2.89586,2.89604,2.89665,2.89710,2.89570,2.89590
1780035895000000000,1780035895000,24992957,2.896,2.8962,2.896,2.8962,350,277,73,2.8960918571428573,2.896:67;2.89605:3;2.8961:240;2.8962:40,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18740.00000,18536.00000,73.00000,-277.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89587,2.89612,2.89561,2.89572,2.89595,2.89620,2.89595,2.89610,2.89665,2.89710,2.89570,2.89590
1780035961000000000,1780035961000,24992958,2.8962,2.89625,2.8961,2.8961,294,90,204,2.8961425170068025,2.8962:23;2.89625:59;2.89615:27;2.8961:185,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18536.00000,18650.00000,204.00000,-90.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89587,2.89612,2.89562,2.89576,2.89602,2.89625,2.89602,2.89616,2.89665,2.89710,2.89570,2.89590
1780036028000000000,1780036028000,24992959,2.8961,2.89625,2.8961,2.89625,114,61,53,2.8961925438596494,2.8961:31;2.89615:19;2.89625:64,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18650.00000,18642.00000,53.00000,-61.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89588,2.89613,2.89562,2.89585,2.89609,2.89625,2.89609,2.89617,2.89665,2.89710,2.89570,2.89590
1780036094000000000,1780036094000,24992960,2.89625,2.89625,2.8961,2.8962,153,73,80,2.896177777777778,2.89625:36;2.8962:45;2.89615:40;2.8961:32,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18642.00000,18649.00000,80.00000,-73.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89588,2.89613,2.89562,2.89586,2.89613,2.89625,2.89610,2.89620,2.89665,2.89710,2.89570,2.89590
1780036160000000000,1780036160000,24992961,2.89625,2.89645,2.89625,2.89645,130,76,54,2.896363846153846,2.89625:6;2.8963:39;2.8964:37;2.89635:23;2.89645:25,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18643.00000,18627.00000,54.00000,-76.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89589,2.89614,2.89563,2.89586,2.89617,2.89645,2.89617,2.89635,2.89665,2.89710,2.89570,2.89590
1780036227000000000,1780036227000,24992962,2.89645,2.89645,2.89635,2.89645,154,81,73,2.896423051948052,2.89645:96;2.8964:33;2.89635:25,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18627.00000,18619.00000,73.00000,-81.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89589,2.89615,2.89564,2.89598,2.89626,2.89645,2.89626,2.89643,2.89665,2.89710,2.89570,2.89590
1780036293000000000,1780036293000,24992963,2.89645,2.89655,2.8964,2.89655,404,21,383,2.896491584158416,2.89645:49;2.8964:13;2.8965:335;2.89655:7,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18631.00000,18981.00000,383.00000,-21.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89591,2.89616,2.89565,2.89608,2.89634,2.89655,2.89634,2.89649,2.89665,2.89710,2.89570,2.89590
1780036359000000000,1780036359000,24992964,2.8966,2.8966,2.89645,2.8965,126,85,41,2.896502380952381,2.8966:24;2.89655:6;2.8965:48;2.89645:48,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18981.00000,18937.00000,41.00000,-85.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89592,2.89617,2.89567,2.89616,2.89641,2.89660,2.89641,2.89654,2.89665,2.89710,2.89570,2.89590
1780036425000000000,1780036425000,24992965,2.89655,2.89655,2.89645,2.89655,221,34,187,2.896534162895928,2.89655:164;2.8965:44;2.89645:13,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,18937.00000,19090.00000,187.00000,-34.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89618,2.89568,2.89622,2.89648,2.89655,2.89645,2.89653,2.89665,2.89710,2.89570,2.89590
1780036492000000000,1780036492000,24992966,2.89655,2.89655,2.8963,2.89635,106,54,52,2.8963867924528306,2.89655:6;2.8965:17;2.89645:11;2.89635:53;2.8963:19,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,19090.00000,19088.00000,52.00000,-54.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89618,2.89567,2.89622,2.89650,2.89655,2.89630,2.89644,2.89665,2.89710,2.89570,2.89590
1780036558000000000,1780036558000,24992967,2.8963,2.8963,2.89625,2.89625,93,9,84,2.8962817204301072,2.8963:59;2.89625:34,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,19110.00000,19163.00000,84.00000,-9.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89618,2.89568,2.89622,2.89647,2.89647,2.89625,2.89628,2.89665,2.89710,2.89570,2.89590
1780036624000000000,1780036624000,24992968,2.89635,2.8964,2.8963,2.8964,113,78,35,2.8963570796460174,2.89635:73;2.8964:28;2.8963:12,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,19158.00000,19120.00000,35.00000,-78.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89594,2.89619,2.89568,2.89622,2.89637,2.89640,2.89630,2.89636,2.89665,2.89710,2.89570,2.89590
1780036691000000000,1780036691000,24992969,2.8964,2.8964,2.89635,2.89635,92,58,34,2.8963869565217393,2.8964:68;2.89635:24,2.89785,2.89900,2.89550,2.89745,2.89805,2.89625,19120.00000,19096.00000,34.00000,-58.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89594,2.89619,2.89569,2.89622,2.89637,2.89640,2.89635,2.89637,2.89665,2.89710,2.89570,2.89590
1780036757000000000,1780036757000,24992970,2.89635,2.89635,2.89625,2.89625,858,814,44,2.896300233100233,2.89635:21;2.8963:820;2.89625:17,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,19096.00000,18326.00000,44.00000,-814.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89594,2.89619,2.89569,2.89622,2.89637,2.89637,2.89625,2.89630,2.89665,2.89710,2.89570,2.89590
1780036823000000000,1780036823000,24992971,2.8962,2.8962,2.89605,2.89605,90,33,57,2.8960927777777776,2.8962:15;2.89615:15;2.8961:2;2.89605:58,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18340.00000,18350.00000,57.00000,-33.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89594,2.89619,2.89569,2.89641,2.89634,2.89634,2.89605,2.89612,2.89665,2.89710,2.89570,2.89590
1780036889000000000,1780036889000,24992972,2.8961,2.8962,2.8961,2.8962,92,27,65,2.896113043478261,2.8961:74;2.89615:12;2.8962:6,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18350.00000,18388.00000,65.00000,-27.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89594,2.89618,2.89569,2.89641,2.89623,2.89623,2.89610,2.89615,2.89665,2.89710,2.89570,2.89590
1780036956000000000,1780036956000,24992973,2.8962,2.8962,2.8961,2.89615,52,46,6,2.8961278846153844,2.8962:8;2.89615:13;2.8961:31,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18388.00000,18348.00000,6.00000,-46.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89618,2.89569,2.89641,2.89619,2.89620,2.89610,2.89616,2.89665,2.89710,2.89570,2.89590
1780037022000000000,1780037022000,24992974,2.8961,2.89615,2.8961,2.89615,115,63,52,2.8961221739130436,2.8961:64;2.89615:51,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18348.00000,18337.00000,52.00000,-63.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89618,2.89569,2.89633,2.89618,2.89618,2.89610,2.89613,2.89665,2.89710,2.89570,2.89590
1780037088000000000,1780037088000,24992975,2.89615,2.8962,2.89605,2.89605,130,86,44,2.8961403846153844,2.89615:71;2.8962:31;2.89605:28,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18318.00000,18295.00000,44.00000,-86.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89593,2.89617,2.89568,2.89633,2.89615,2.89620,2.89605,2.89611,2.89665,2.89710,2.89570,2.89590
1780037155000000000,1780037155000,24992976,2.896,2.89615,2.896,2.89615,150,68,82,2.896074666666667,2.896:6;2.89605:67;2.8961:74;2.89615:3,2.89785,2.89900,2.89555,2.89745,2.89805,2.89625,18295.00000,18309.00000,82.00000,-68.00000,0.00000,0.00000,2.89710,2.89520,2.89615,2.89592,2.89616,2.89567,2.89633,2.89613,2.89615,2.89600,2.89608,2.89665,2.89710,2.89570,2.89590
