id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices
1779862432000000000,1779862432000,24990447,8283.75,8283.75,8283,8283.25,334,323,11,8283.278443113772,8283.75:30;8283.25:276;8283.5:3;8283:25
1779862498000000000,1779862498000,24990448,8282.75,8283.25,8282.75,8282.75,114,56,58,8282.896929824561,8282.75:65;8283:31;8283.25:18
1779862565000000000,1779862565000,24990449,8282.5,8282.5,8282,8282,105,64,41,8282.27380952381,8282.5:31;8282.25:53;8282:21
1779862631000000000,1779862631000,24990450,8282,8282.25,8282,8282.25,63,39,24,8282.150793650793,8282:25;8282.25:38
1779862697000000000,1779862697000,24990451,8282.5,8283.25,8282.25,8283.25,146,21,125,8282.729452054795,8282.5:22;8282.25:40;8282.75:39;8283.25:45
1779862764000000000,1779862764000,24990452,8283.5,8283.5,8282.5,8282.5,322,248,74,8283.028726708075,8283.5:46;8283:240;8282.75:17;8282.5:19
1779862830000000000,1779862830000,24990453,8282.25,8282.25,8281.5,8282,250,214,36,8282.037,8282.25:67;8282:168;8281.5:15
1779862896000000000,1779862896000,24990454,8281.75,8281.75,8280.75,8281,593,46,547,8281.012647554806,8281.75:7;8281.25:18;8281:559;8280.75:9
1779862962000000000,1779862962000,24990455,8281,8281.25,8281,8281,112,70,42,8281.140625,8281:49;8281.25:63
1779863029000000000,1779863029000,24990456,8281,8281.5,8280.75,8281,77,51,26,8281.077922077922,8281:33;8280.75:15;8281.25:19;8281.5:10
1779863095000000000,1779863095000,24990457,8281,8281,8280.5,8280.5,127,114,13,8280.606299212599,8281:7;8280.75:40;8280.5:80
1779863161000000000,1779863161000,24990458,8280.75,8280.75,8280,8280,211,44,167,8280.16943127962,8280.75:26;8280.5:11;8280.25:43;8280:131
1779863228000000000,1779863228000,24990459,8279.75,8280,8279.5,8279.5,91,47,44,8279.747252747253,8279.75:46;8279.5:23;8280:22
1779863294000000000,1779863294000,24990460,8279.5,8280.25,8279.5,8279.75,438,64,374,8279.760844748858,8279.5:27;8279.75:381;8280.25:16;8280:14
1779863360000000000,1779863360000,24990461,8279.5,8279.5,8278,8278,84,28,56,8278.401785714286,8279.5:6;8279:19;8278.5:11;8278.25:1;8278:47
1779863427000000000,1779863427000,24990462,8278,8278,8277.25,8277.25,330,34,296,8277.681818181818,8278:9;8277.5:37;8277.25:31;8277.75:253
1779863493000000000,1779863493000,24990463,8277.5,8277.75,8276.5,8276.5,121,117,4,8277.289256198346,8277.5:10;8277.75:38;8277.25:19;8277:44;8276.75:7;8276.5:3
1779863559000000000,1779863559000,24990464,8276.5,8277.5,8276.5,8276.5,210,49,161,8276.69880952381,8276.5:132;8276.75:25;8277.25:30;8277.5:3;8277:20
1779863625000000000,1779863625000,24990465,8276.5,8277,8276.5,8276.5,333,260,73,8276.754504504504,8276.5:37;8277:43;8276.75:253
1779863692000000000,1779863692000,24990466,8276.25,8276.75,8276.25,8276.25,292,75,217,8276.33647260274,8276.25:230;8276.5:23;8276.75:39
1779863758000000000,1779863758000,24990467,8276.25,8276.25,8275.75,8276,99,35,64,8275.89393939394,8276.25:6;8276:45;8275.75:48
1779863824000000000,1779863824000,24990468,8276.5,8276.75,8276.25,8276.75,99,69,30,8276.474747474747,8276.5:37;8276.25:36;8276.75:26
1779863891000000000,1779863891000,24990469,8277,8277.25,8276.75,8277,437,390,47,8277.006292906179,8277:34;8277.25:207;8276.75:196
1779863957000000000,1779863957000,24990470,8277,8277.5,8277,8277,298,29,269,8277.432046979866,8277:22;8277.25:37;8277.5:239
1779864023000000000,1779864023000,24990471,8276.75,8277.5,8276.75,8277.5,111,69,42,8277.211711711712,8276.75:22;8277.25:62;8277.5:27
1779864089000000000,1779864089000,24990472,8277.75,8277.75,8277,8277,99,28,71,8277.308080808081,8277.75:30;8277.5:6;8277.25:20;8277:43
1779864156000000000,1779864156000,24990473,8277.25,8277.75,8277.25,8277.5,90,50,40,8277.53611111111,8277.25:19;8277.75:32;8277.5:39
1779864222000000000,1779864222000,24990474,8277.5,8278,8277.5,8277.75,84,50,34,8277.660714285714,8277.5:45;8277.75:24;8278:15
1779864288000000000,1779864288000,24990475,8277.75,8277.75,8277.25,8277.25,106,36,70,8277.518867924528,8277.75:42;8277.5:30;8277.25:34
1779864355000000000,1779864355000,24990476,8277.75,8277.75,8276.75,8276.75,376,254,122,8277.514627659575,8277.75:218;8277.5:18;8277.25:100;8277:24;8276.75:16
1779864421000000000,1779864421000,24990477,8277,8277.5,8277,8277.5,136,79,57,8277.123161764706,8277:94;8277.25:17;8277.5:25
1779864487000000000,1779864487000,24990478,8277,8277,8276,8276,119,57,62,8276.54831932773,8277:11;8276.75:41;8276.5:47;8276:20
1779864553000000000,1779864553000,24990479,8275.75,8275.75,8275.25,8275.25,142,63,79,8275.582746478873,8275.75:72;8275.5:45;8275.25:25
1779864620000000000,1779864620000,24990480,8275,8275.25,8274.75,8275,78,5,73,8274.971153846154,8275:49;8275.25:10;8274.75:19
1779864686000000000,1779864686000,24990481,8275.25,8275.25,8274.5,8274.5,91,41,50,8275.065934065935,8275.25:44;8275:36;8274.75:2;8274.5:9
1779864752000000000,1779864752000,24990482,8274.5,8274.75,8274.25,8274.5,93,27,66,8274.529569892473,8274.5:40;8274.75:32;8274.25:21
1779864819000000000,1779864819000,24990483,8274.5,8275.5,8274.5,8275.5,131,74,57,8275.007633587786,8274.5:5;8274.75:67;8275.25:37;8275.5:22
1779864885000000000,1779864885000,24990484,8276,8276.5,8276,8276,57,20,37,8276.131578947368,8276:34;8276.25:16;8276.5:7
1779864951000000000,1779864951000,24990485,8275.75,8275.75,8274.75,8274.75,97,51,46,8274.976804123711,8275.75:4;8275.5:22;8275.25:3;8274.75:68
1779865018000000000,1779865018000,24990486,8274.75,8274.75,8274.5,8274.5,87,59,28,8274.511494252874,8274.75:4;8274.5:83
1779865084000000000,1779865084000,24990487,8274.5,8274.5,8273.75,8274.25,1064,43,1021,8274.011043233082,8274.5:9;8274.25:35;8274:1014;8273.75:6
1779865150000000000,1779865150000,24990488,8274.5,8275.25,8274.25,8275.25,110,89,21,8274.63409090909,8274.5:66;8274.25:18;8275:1;8275.25:25
1779865216000000000,1779865216000,24990489,8275,8275.25,8274.75,8275,127,47,80,8274.954724409448,8275:70;8275.25:17;8274.75:40
1779865283000000000,1779865283000,24990490,8275.25,8275.5,8275,8275.25,96,20,76,8275.3046875,8275.25:59;8275:8;8275.5:29
1779865349000000000,1779865349000,24990491,8275,8275.5,8274.75,8275.25,93,7,86,8275.067204301075,8275:17;8274.75:28;8275.25:43;8275.5:5
1779865415000000000,1779865415000,24990492,8275.25,8275.25,8274.75,8274.75,116,78,38,8275.193965517241,8275.25:92;8275:22;8274.75:2
1779865482000000000,1779865482000,24990493,8274.75,8275,8274.5,8274.75,99,54,45,8274.755050505051,8274.75:39;8274.5:29;8275:31
1779865548000000000,1779865548000,24990494,8275,8276,8275,8275.75,120,71,49,8275.552083333334,8275:15;8275.25:21;8275.75:60;8275.5:16;8276:8
1779865614000000000,1779865614000,24990495,8275.75,8275.75,8273.75,8273.75,62,27,35,8274.633064516129,8275.75:8;8275.5:12;8275:1;8274.5:3;8274.25:25;8274:7;8273.75:6
1779865680000000000,1779865680000,24990496,8273.75,8274,8273.5,8274,127,108,19,8273.746062992126,8273.75:85;8273.5:22;8274:20
1779865747000000000,1779865747000,24990497,8274,8274,8273.5,8273.75,104,29,75,8273.798076923076,8274:43;8273.75:38;8273.5:23
1779865813000000000,1779865813000,24990498,8274,8274,8273.25,8273.25,118,75,43,8273.559322033898,8274:22;8273.75:9;8273.5:62;8273.25:25
1779865879000000000,1779865879000,24990499,8273.5,8273.5,8273,8273,131,78,53,8273.318702290077,8273.5:57;8273.25:53;8273:21
1779865946000000000,1779865946000,24990500,8273,8273.5,8272.75,8273.5,333,64,269,8273.03978978979,8273:279;8272.75:14;8273.25:13;8273.5:27
1779866012000000000,1779866012000,24990501,8273.75,8274,8273.5,8273.75,310,252,58,8273.756451612904,8273.75:252;8274:33;8273.5:25
1779866078000000000,1779866078000,24990502,8273.75,8274.25,8273.75,8274.25,114,25,89,8274.026315789473,8273.75:47;8274:8;8274.25:59
1779866144000000000,1779866144000,24990503,8274,8274.75,8274,8274.5,1005,22,983,8274.507213930348,8274:10;8274.5:946;8274.75:49
1779866211000000000,1779866211000,24990504,8274.75,8275,8274.75,8275,209,166,43,8274.97966507177,8274.75:17;8275:192
1779866277000000000,1779866277000,24990505,8275,8275.25,8274.75,8275,125,35,90,8275.012,8275:85;8274.75:17;8275.25:23
1779866343000000000,1779866343000,24990506,8274.75,8274.75,8274,8274.25,85,39,46,8274.367647058823,8274.75:17;8274.5:26;8274.25:22;8274:20
1779866410000000000,1779866410000,24990507,8274.5,8275,8274.25,8274.5,112,39,73,8274.529017857143,8274.5:97;8275:2;8274.75:11;8274.25:2
1779866476000000000,1779866476000,24990508,8274.25,8274.5,8274,8274.5,326,300,26,8274.457055214723,8274.25:28;8274:14;8274.5:284
1779866542000000000,1779866542000,24990509,8274,8274.75,8274,8274.25,79,25,54,8274.281645569621,8274:14;8274.25:47;8274.5:12;8274.75:6
1779866609000000000,1779866609000,24990510,8274.5,8275.5,8274.5,8275.5,69,17,52,8274.75,8274.5:23;8274.75:30;8275:12;8275.25:1;8275.5:3
1779866675000000000,1779866675000,24990511,8275.25,8276.25,8275,8276.25,98,31,67,8275.625,8275.25:22;8275:19;8275.75:19;8276:24;8276.25:14
1779866741000000000,1779866741000,24990512,8276.5,8276.5,8275,8275,273,120,153,8275.77380952381,8276.5:67;8276.25:26;8275.75:4;8275.5:141;8275.25:19;8275:16
1779866807000000000,1779866807000,24990513,8275.25,8275.5,8275,8275,96,61,35,8275.2734375,8275.25:15;8275.5:45;8275:36
1779866874000000000,1779866874000,24990514,8275,8275,8274.5,8275,91,48,43,8274.843406593407,8275:49;8274.75:27;8274.5:15
1779866940000000000,1779866940000,24990515,8275.25,8275.75,8275.25,8275.75,268,224,44,8275.290111940298,8275.25:236;8275.5:21;8275.75:11
1779867006000000000,1779867006000,24990516,8276,8276.75,8276,8276,195,145,50,8276.11282051282,8276:129;8276.25:48;8276.5:14;8276.75:4
1779867073000000000,1779867073000,24990517,8276.25,8276.75,8276.25,8276.75,66,0,66,8276.424242424242,8276.25:37;8276.5:12;8276.75:17
1779867139000000000,1779867139000,24990518,8276.75,8276.75,8276.25,8276.25,297,154,143,8276.60101010101,8276.75:144;8276.5:129;8276.25:24
1779867205000000000,1779867205000,24990519,8276.5,8276.5,8276,8276.25,103,15,88,8276.305825242718,8276.5:26;8276.25:74;8276:3
1779867271000000000,1779867271000,24990520,8276,8276.5,8276,8276.25,92,31,61,8276.182065217392,8276:44;8276.25:29;8276.5:19
1779867338000000000,1779867338000,24990521,8276,8276.25,8276,8276.25,119,81,38,8276.117647058823,8276:63;8276.25:56
1779867404000000000,1779867404000,24990522,8276.25,8276.75,8276,8276.75,227,206,21,8276.482378854625,8276.25:12;8276:9;8276.5:192;8276.75:14
1779867470000000000,1779867470000,24990523,8276.75,8277,8276.25,8277,101,37,64,8276.633663366336,8276.75:29;8276.5:22;8276.25:25;8277:25
1779867537000000000,1779867537000,24990524,8277.25,8277.5,8277,8277.5,234,178,56,8277.43376068376,8277.25:24;8277:19;8277.5:191
1779867603000000000,1779867603000,24990525,8277.75,8278.25,8277.75,8278,89,62,27,8278.042134831461,8277.75:13;8278:48;8278.25:28
1779867669000000000,1779867669000,24990526,8277.5,8278,8277.5,8277.75,179,44,135,8277.677374301677,8277.5:60;8278:8;8277.75:111
1779867736000000000,1779867736000,24990527,8278.25,8278.25,8277.5,8278,87,42,45,8277.936781609196,8278.25:32;8278:27;8277.5:26;8277.75:2
1779867802000000000,1779867802000,24990528,8277.75,8277.75,8277,8277,66,28,38,8277.128787878788,8277.75:1;8277.25:31;8277:34
1779867868000000000,1779867868000,24990529,8277,8277,8275.5,8275.5,412,368,44,8275.813713592233,8277:6;8276.75:25;8276.25:24;8276:142;8275.5:215
1779867934000000000,1779867934000,24990530,8275.5,8275.75,8275.5,8275.5,97,96,1,8275.58762886598,8275.5:63;8275.75:34
1779868001000000000,1779868001000,24990531,8275.25,8275.75,8274.5,8275.75,220,27,193,8274.77840909091,8275.25:50;8274.75:7;8274.5:143;8275:2;8275.5:6;8275.75:12
1779868067000000000,1779868067000,24990532,8275.75,8276.25,8275.75,8276.25,133,110,23,8276.088345864662,8275.75:9;8276:68;8276.25:56
1779868133000000000,1779868133000,24990533,8276.25,8276.25,8275.5,8275.75,106,46,60,8275.794811320755,8276.25:20;8276:4;8275.5:25;8275.75:57
1779868200000000000,1779868200000,24990534,8275.75,8277,8275.75,8277,413,181,232,8276.613196125909,8275.75:39;8276:11;8276.25:20;8276.75:340;8277:3
1779868266000000000,1779868266000,24990535,8277,8277.25,8276.75,8277.25,96,77,19,8277.091145833334,8277:47;8277.25:42;8276.75:7
1779868332000000000,1779868332000,24990536,8277.25,8278,8277.25,8277.75,109,35,74,8277.62385321101,8277.25:27;8277.5:24;8277.75:35;8278:23
1779868398000000000,1779868398000,24990537,8277.75,8278,8277.25,8278,348,87,261,8277.361350574713,8277.75:52;8277.5:30;8277.25:259;8278:7
1779868465000000000,1779868465000,24990538,8277.75,8278.5,8277.75,8278,95,40,55,8278.121052631579,8277.75:18;8278:31;8278.25:28;8278.5:18
1779868531000000000,1779868531000,24990539,8278.25,8279.5,8278.25,8279.5,144,65,79,8278.829861111111,8278.25:21;8278.5:44;8278.75:16;8279:25;8279.25:7;8279.5:31
1779868597000000000,1779868597000,24990540,8279.5,8280.25,8279.25,8280.25,212,150,62,8279.63679245283,8279.5:131;8279.25:11;8280:27;8279.75:28;8280.25:15
1779868664000000000,1779868664000,24990541,8280.25,8280.25,8279.25,8279.25,116,99,17,8279.810344827587,8280.25:23;8280:47;8279.5:27;8279.25:19
1779868730000000000,1779868730000,24990542,8279.25,8280,8279.25,8280,317,53,264,8279.66167192429,8279.25:8;8279.5:110;8279.75:185;8280:14
1779868796000000000,1779868796000,24990543,8280,8280.25,8278.75,8278.75,90,34,56,8279.344444444445,8280:1;8280.25:4;8279.75:34;8279.25:13;8279:23;8278.75:15
1779868862000000000,1779868862000,24990544,8278.75,8279.5,8278.75,8279.5,78,19,59,8279.057692307691,8278.75:2;8279:57;8279.25:18;8279.5:1
1779868929000000000,1779868929000,24990545,8279.5,8279.5,8278.75,8278.75,182,150,32,8279.127747252747,8279.5:4;8279.25:112;8279:39;8278.75:27
1779868995000000000,1779868995000,24990546,8278.5,8278.5,8278,8278,101,72,29,8278.175742574258,8278.5:17;8278.25:37;8278:47
1779869061000000000,1779869061000,24990547,8278.25,8278.75,8278,8278.75,206,41,165,8278.663834951456,8278.25:20;8278:4;8278.5:19;8278.75:163
1779869128000000000,1779869128000,24990548,8278.25,8278.25,8277.75,8278,143,68,75,8278.092657342657,8278.25:64;8278:68;8277.75:11
1779869194000000000,1779869194000,24990549,8278.5,8278.5,8278,8278,104,88,16,8278.39423076923,8278.5:65;8278.25:34;8278:5
1779869260000000000,1779869260000,24990550,8277.75,8277.75,8276.75,8276.75,99,92,7,8277.181818181818,8277.75:27;8277.5:5;8277.25:2;8277:44;8276.75:21
1779869327000000000,1779869327000,24990551,8276.75,8276.75,8276.5,8276.5,361,30,331,8276.729224376732,8276.75:331;8276.5:30
1779869393000000000,1779869393000,24990552,8276.25,8276.25,8275.75,8276,226,22,204,8276.017699115044,8276.25:21;8276:200;8275.75:5
1779869459000000000,1779869459000,24990553,8276.25,8276.75,8276.25,8276.75,214,11,203,8276.503504672897,8276.25:28;8276.5:155;8276.75:31
1779869525000000000,1779869525000,24990554,8276.75,8277,8276.25,8277,111,41,70,8276.682432432432,8276.75:45;8276.25:18;8276.5:21;8277:27
1779869592000000000,1779869592000,24990555,8277,8277.5,8276.5,8276.75,126,42,84,8276.94642857143,8277:14;8277.25:39;8277.5:5;8276.75:60;8276.5:8
1779869658000000000,1779869658000,24990556,8276.75,8276.75,8276.25,8276.25,929,19,910,8276.262378902045,8276.75:4;8276.25:887;8276.5:38
1779869724000000000,1779869724000,24990557,8276.25,8276.75,8276.25,8276.5,120,60,60,8276.397916666667,8276.25:64;8276.5:41;8276.75:15
1779869791000000000,1779869791000,24990558,8276.5,8276.75,8276.25,8276.5,134,39,95,8276.503731343284,8276.5:64;8276.75:36;8276.25:34
1779869857000000000,1779869857000,24990559,8276.5,8276.5,8275.5,8275.75,94,34,60,8275.80585106383,8276.5:6;8276:28;8275.75:35;8275.5:25
1779869923000000000,1779869923000,24990560,8275.5,8276,8275.5,8276,113,100,13,8275.769911504425,8275.5:35;8275.75:34;8276:44
1779869989000000000,1779869989000,24990561,8275.5,8275.75,8275.25,8275.75,118,34,84,8275.512711864407,8275.5:38;8275.25:37;8275.75:43
1779870056000000000,1779870056000,24990562,8275.75,8276.25,8275.25,8275.25,105,52,53,8275.840476190477,8275.75:15;8276.25:24;8276:34;8275.5:20;8275.25:12
1779870122000000000,1779870122000,24990563,8275.5,8276,8275.5,8276,144,54,90,8275.876736111111,8275.5:25;8276:98;8275.75:21
1779870188000000000,1779870188000,24990564,8276.25,8276.25,8275.5,8275.75,172,32,140,8275.824127906977,8276.25:26;8276:18;8275.5:19;8275.75:109
1779870255000000000,1779870255000,24990565,8275.5,8275.75,8275.5,8275.5,70,26,44,8275.582142857143,8275.5:47;8275.75:23
1779870321000000000,1779870321000,24990566,8275.25,8275.25,8274.25,8274.25,92,57,35,8274.58152173913,8275.25:5;8275:20;8274.75:2;8274.5:38;8274.25:27
1779870387000000000,1779870387000,24990567,8274.5,8274.5,8274.25,8274.25,85,65,20,8274.394117647058,8274.5:49;8274.25:36
1779870453000000000,1779870453000,24990568,8274.5,8274.5,8273.75,8274,103,50,53,8274.332524271844,8274.5:67;8274.25:4;8273.75:1;8274:31
1779870520000000000,1779870520000,24990569,8274,8274.5,8274,8274.5,135,72,63,8274.135185185185,8274:86;8274.25:25;8274.5:24
1779870586000000000,1779870586000,24990570,8274.5,8274.5,8274,8274.25,280,44,236,8274.413392857143,8274.5:226;8274:43;8274.25:11
1779870652000000000,1779870652000,24990571,8274.25,8274.75,8274,8274,205,30,175,8274.093902439025,8274.25:38;8274.5:18;8274.75:1;8274:148
1779870719000000000,1779870719000,24990572,8274.25,8274.25,8273.5,8273.75,161,140,21,8273.844720496894,8274.25:18;8274:26;8273.75:116;8273.5:1
1779870785000000000,1779870785000,24990573,8273.5,8273.5,8273.25,8273.25,110,57,53,8273.338636363636,8273.5:39;8273.25:71
1779870851000000000,1779870851000,24990574,8273.5,8274,8273,8273,97,31,66,8273.605670103092,8273.5:30;8274:33;8273.75:8;8273.25:19;8273:7
1779870918000000000,1779870918000,24990575,8272.75,8273.5,8272.75,8273.5,332,293,39,8273.140813253012,8272.75:48;8273:53;8273.25:227;8273.5:4
1779870984000000000,1779870984000,24990576,8273.75,8273.75,8273,8273,111,50,61,8273.304054054053,8273.75:12;8273.25:73;8273.5:13;8273:13
1779871050000000000,1779871050000,24990577,8272.75,8273.25,8272.5,8273.25,180,169,11,8273.116666666667,8272.75:17;8272.5:17;8273:11;8273.25:135
1779871116000000000,1779871116000,24990578,8273,8273,8272.75,8272.75,257,41,216,8272.971789883268,8273:228;8272.75:29
1779871183000000000,1779871183000,24990579,8272.5,8272.5,8272,8272.25,202,39,163,8272.423267326732,8272.5:142;8272.25:58;8272:2
1779871249000000000,1779871249000,24990580,8272.25,8272.25,8272,8272.25,113,55,58,8272.176991150442,8272.25:80;8272:33
1779871315000000000,1779871315000,24990581,8272.25,8272.75,8272.25,8272.75,159,139,20,8272.548742138364,8272.25:27;8272.5:74;8272.75:58
1779871382000000000,1779871382000,24990582,8273,8273,8272,8272,190,134,56,8272.426315789473,8273:19;8272.75:12;8272.5:100;8272.25:12;8272:47
1779871448000000000,1779871448000,24990583,8272,8273,8272,8272.75,110,67,43,8272.668181818182,8272:1;8272.5:56;8272.75:30;8273:23
1779871514000000000,1779871514000,24990584,8272.5,8272.5,8272.25,8272.5,100,69,31,8272.42,8272.5:68;8272.25:32
1779871580000000000,1779871580000,24990585,8272.5,8273,8272.5,8272.75,120,71,49,8272.60625,8272.5:77;8272.75:35;8273:8
1779871647000000000,1779871647000,24990586,8272.75,8272.75,8272,8272,101,34,67,8272.269801980197,8272.75:2;8272.5:44;8272.25:15;8272:40
1779871713000000000,1779871713000,24990587,8272,8273.5,8272,8273.25,87,50,37,8272.887931034482,8272:8;8272.25:15;8272.5:12;8273:10;8273.5:20;8273.25:22
1779871779000000000,1779871779000,24990588,8273.5,8273.5,8273,8273,97,75,22,8273.2706185567,8273.5:31;8273.25:43;8273:23
1779871846000000000,1779871846000,24990589,8273.5,8274,8273.5,8273.75,73,46,27,8273.869863013699,8273.5:2;8273.75:34;8274:37
1779871912000000000,1779871912000,24990590,8273.75,8274,8273.5,8273.75,115,76,39,8273.745652173913,8273.75:103;8274:5;8273.5:7
1779871978000000000,1779871978000,24990591,8273.75,8274,8273.5,8273.75,69,8,61,8273.728260869566,8273.75:59;8274:2;8273.5:8
1779872045000000000,1779872045000,24990592,8274,8274.75,8274,8274.75,107,66,41,8274.228971962617,8274:50;8274.25:19;8274.5:35;8274.75:3
1779872111000000000,1779872111000,24990593,8274.75,8275.25,8274.75,8275,101,34,67,8275.074257425742,8274.75:18;8275:35;8275.25:48
1779872177000000000,1779872177000,24990594,8275,8275,8274.25,8275,75,66,9,8274.586666666666,8275:10;8274.75:21;8274.5:29;8274.25:15
1779872243000000000,1779872243000,24990595,8274.75,8275,8274.25,8274.5,76,44,32,8274.677631578947,8274.75:37;8275:9;8274.5:29;8274.25:1
1779872310000000000,1779872310000,24990596,8274,8274.75,8274,8274.75,329,194,135,8274.534954407294,8274:41;8274.25:19;8274.5:122;8274.75:147
1779872376000000000,1779872376000,24990597,8274.75,8275,8274.5,8274.5,142,62,80,8274.728873239437,8274.75:42;8274.5:56;8275:44
1779872442000000000,1779872442000,24990598,8274.75,8275,8274.25,8274.25,100,39,61,8274.4125,8274.75:14;8275:6;8274.5:19;8274.25:61
1779872509000000000,1779872509000,24990599,8274.75,8275.5,8274.5,8275.5,142,131,11,8274.991197183099,8274.75:53;8274.5:10;8275:17;8275.25:56;8275.5:6
1779872575000000000,1779872575000,24990600,8275.5,8275.5,8275,8275.25,91,54,37,8275.335164835165,8275.5:47;8275.25:28;8275:16
1779872641000000000,1779872641000,24990601,8275,8275,8273.25,8273.5,106,75,31,8273.908018867925,8275:21;8274.5:5;8274:9;8273.5:34;8273.25:14;8273.75:23
1779872707000000000,1779872707000,24990602,8273.75,8274,8273.75,8274,47,41,6,8273.898936170213,8273.75:19;8274:28
1779872774000000000,1779872774000,24990603,8274.25,8274.5,8273.5,8273.5,86,37,49,8274.133720930233,8274.25:26;8274.5:31;8273.75:16;8273.5:13
1779872840000000000,1779872840000,24990604,8273.75,8273.75,8272.75,8272.75,123,104,19,8273.162601626016,8273.75:28;8273.5:10;8273.25:1;8273:59;8272.75:25
1779872906000000000,1779872906000,24990605,8272.75,8273.25,8272.75,8273,97,75,22,8272.961340206186,8272.75:40;8273:32;8273.25:25
1779872973000000000,1779872973000,24990606,8273,8273,8272.25,8272.5,184,7,177,8272.588315217392,8273:25;8272.75:41;8272.5:92;8272.25:26
1779873039000000000,1779873039000,24990607,8272.5,8272.75,8272,8272,112,47,65,8272.270089285714,8272.5:31;8272.75:4;8272.25:47;8272:30
1779873105000000000,1779873105000,24990608,8271.75,8272.5,8271.75,8272.5,85,40,45,8271.988235294117,8271.75:24;8272:46;8272.25:10;8272.5:5
1779873171000000000,1779873171000,24990609,8272.75,8273.25,8272.5,8273.25,138,70,68,8272.789855072464,8272.75:88;8272.5:26;8273.25:24
1779873238000000000,1779873238000,24990610,8273.25,8273.5,8273,8273,257,22,235,8273.27140077821,8273.25:191;8273.5:44;8273:22
1779873304000000000,1779873304000,24990611,8273,8273,8272.25,8272.5,109,30,79,8272.729357798165,8273:22;8272.75:63;8272.5:17;8272.25:7
1779873370000000000,1779873370000,24990612,8272.25,8272.5,8271,8271,108,36,72,8272.055555555555,8272.25:42;8272.5:29;8271.75:6;8271.5:27;8271:4
1779873437000000000,1779873437000,24990613,8271.25,8272.5,8271,8272.5,265,180,85,8271.344339622641,8271.25:24;8271:163;8271.5:14;8272:23;8272.25:25;8272.5:16
1779873503000000000,1779873503000,24990614,8272.25,8272.25,8271.5,8271.5,138,116,22,8271.78079710145,8272.25:40;8272:7;8271.5:70;8271.75:21
1779873569000000000,1779873569000,24990615,8271.25,8272.5,8271.25,8272.25,103,84,19,8271.941747572815,8271.25:21;8271.5:18;8272:17;8272.25:19;8272.5:28
1779873636000000000,1779873636000,24990616,8272.25,8272.5,8272,8272,153,73,80,8272.153594771242,8272.25:80;8272.5:7;8272:66
1779873702000000000,1779873702000,24990617,8272.5,8272.5,8272.25,8272.25,79,15,64,8272.433544303798,8272.5:58;8272.25:21
1779873768000000000,1779873768000,24990618,8272.25,8272.75,8272,8272.5,120,53,67,8272.527083333332,8272.25:19;8272:7;8272.5:48;8272.75:46
1779873834000000000,1779873834000,24990619,8272.25,8272.25,8271.25,8271.25,92,70,22,8271.565217391304,8272.25:7;8271.75:37;8271.5:14;8271.25:34
1779873901000000000,1779873901000,24990620,8271.75,8271.75,8271,8271.25,150,66,84,8271.538333333334,8271.75:90;8271.5:13;8271.25:27;8271:20
1779873967000000000,1779873967000,24990621,8271.25,8272,8271,8272,538,520,18,8271.679832713755,8271.25:40;8271:19;8271.5:19;8271.75:455;8272:5
1779874033000000000,1779874033000,24990622,8272.25,8272.75,8272.25,8272.25,164,34,130,8272.4375,8272.25:71;8272.5:63;8272.75:30
1779874100000000000,1779874100000,24990623,8272.5,8273.25,8272.5,8272.75,385,35,350,8273.167532467533,8272.5:17;8273:48;8273.25:306;8272.75:14
1779874166000000000,1779874166000,24990624,8272.75,8274.25,8272.75,8274.25,108,19,89,8273.74537037037,8272.75:6;8273:10;8273.25:4;8273.5:5;8273.75:40;8274:21;8274.25:22
1779874232000000000,1779874232000,24990625,8274,8274.25,8273.75,8274.25,252,30,222,8274.171626984127,8274:45;8274.25:190;8273.75:17
1779874298000000000,1779874298000,24990626,8274.5,8275.25,8274.5,8275,241,198,43,8274.78734439834,8274.5:18;8274.75:180;8275.25:11;8275:32
1779874365000000000,1779874365000,24990627,8275.25,8275.75,8275.25,8275.25,146,105,41,8275.489726027397,8275.25:31;8275.5:90;8275.75:25
1779874431000000000,1779874431000,24990628,8275.5,8276.25,8275.25,8276.25,113,22,91,8275.78982300885,8275.5:38;8275.25:10;8275.75:18;8276:18;8276.25:29
1779874497000000000,1779874497000,24990629,8276.25,8276.25,8275.25,8275.25,309,241,68,8275.879449838189,8276.25:11;8276:228;8275.75:9;8275.25:29;8275.5:32
1779874564000000000,1779874564000,24990630,8275.5,8276,8275.25,8275.25,144,19,125,8275.631944444445,8275.5:75;8276:23;8275.75:38;8275.25:8
1779874630000000000,1779874630000,24990631,8275.5,8275.75,8275,8275,331,301,30,8275.703172205438,8275.5:29;8275.75:289;8275.25:6;8275:7
1779874696000000000,1779874696000,24990632,8274.75,8275,8274.75,8274.75,131,79,52,8274.862595419847,8274.75:72;8275:59
1779874762000000000,1779874762000,24990633,8274.75,8274.75,8274.5,8274.75,74,43,31,8274.679054054053,8274.75:53;8274.5:21
1779874829000000000,1779874829000,24990634,8274.75,8275,8274.5,8275,114,75,39,8274.872807017544,8274.75:52;8274.5:3;8275:59
1779874895000000000,1779874895000,24990635,8275,8275.5,8275,8275.25,95,48,47,8275.384210526316,8275:1;8275.25:42;8275.5:52
1779874961000000000,1779874961000,24990636,8275.5,8275.5,8275,8275.25,75,61,14,8275.24,8275.5:6;8275.25:60;8275:9
