id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices,calc__label:smaLow14__tf:same__id:sma__source:low__length:14__out:value,calc__label:emaOpen21__tf:same__id:ema__source:open__length:21__out:value,calc__label:vwmaHigh120__tf:same__id:vwma__source:high__length:120__out:value,calc__label:wmaLow31__tf:same__id:wma__source:low__length:31__out:value,calc__label:rmaHigh40__tf:same__id:rma__source:high__length:40__out:value,calc__label:hmaOpen150__tf:same__id:hma__source:open__length:150__out:value,calc__label:crossaboveHighSma20__tf:same__id:crossabove__series1:high__series2:sma20__out:value,calc__label:crossbelowHighSma20__tf:same__id:crossbelow__series1:high__series2:sma20__out:value,calc__label:stdDevLow22__tf:same__id:stdev__source:low__length:22__out:value,calc__label:changeHigh8__tf:same__id:change__source:high__length:8__out:value,calc__label:truerange__tf:same__id:truerange__out:value,calc__label:linearRegressionHigh35__tf:same__id:linreg__source:high__length:35__out:value,calc__label:pivothigh5__tf:same__id:pivothigh__source:high__length:5__out:value,calc__label:pivotlow5__tf:same__id:pivotlow__source:low__length:5__out:value,calc__label:rateofchangeOpen36__tf:same__id:rateofchange__source:open__length:36__out:value,calc__label:sumLow250__tf:same__id:sum__source:low__length:250__out:value,calc__label:cumulativeLow__tf:same__id:cumulative__source:low__out:value,calc__label:atr18__tf:same__id:atr__length:18__out:value,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:top,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:mid,calc__label:bbLow3015__tf:same__id:bb__source:low__length:30__mult:1.5__out:bot,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:macd,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:signal,calc__label:macdHigh163011__tf:same__id:macd__source:high__fastLength:16__slowLength:30__signalLength:11__out:hist,calc__label:rsiLow21__tf:same__id:rsi__source:low__length:21__out:value,calc__label:stochasticOpen14__tf:same__id:stochastic__source:open__high:high__low:low__length:14__out:value,calc__label:vwapOpenDaily__tf:same__id:vwap__source:open__resetCondition:daily__out:value,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:vwap,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:top1,calc__label:vwapBandsLow125__tf:same__id:vwapbands__source:low__resetCondition:daily__bandMult1:1.25__out:bot1
1779998419000000000,1779998419000,24992445,4177,4178.5,4176.5,4177.75,112,52,60,4177.332589285715,4177:20;4176.5:24;4176.75:19;4178:21;4178.5:16;4177.75:12,4177.89,4178.56,4175.66,4177.43,4177.12,4178.69,0.00,4178.50,1.89,-4.50,2.00,4180.62,0.00,0.00,0.00,1042065.50,52605192.00,2.22,4179.59,4176.99,4174.40,0.60,0.69,-0.09,49.69,24.24,4144.39,4143.89,4164.19,4123.59
1779998485000000000,1779998485000,24992446,4177.5,4178,4177.25,4178,141,76,65,4177.647163120568,4177.5:45;4178:31;4177.75:43;4177.25:22,4178.05,4178.46,4175.69,4177.44,4177.15,4178.80,0.00,0.00,1.78,-5.25,0.75,4180.38,0.00,0.00,0.00,1042081.75,52609368.00,2.14,4179.61,4177.05,4174.49,0.47,0.65,-0.19,51.31,25.81,4144.41,4143.91,4164.23,4123.59
1779998551000000000,1779998551000,24992447,4177.5,4178.75,4177,4178.75,240,71,169,4177.54375,4177.5:152;4177:30;4178.25:20;4177.25:18;4177.75:10;4178.75:10,4178.11,4178.37,4175.74,4177.44,4177.19,4178.89,4177.00,0.00,1.67,-3.00,1.75,4180.26,0.00,0.00,0.09,1042098.00,52613544.00,2.12,4179.61,4177.12,4174.62,0.39,0.61,-0.22,50.74,25.81,4144.45,4143.95,4164.31,4123.60
1779998618000000000,1779998618000,24992448,4179.25,4181.25,4179.25,4179.75,438,36,402,4180.222031963471,4179.25:20;4179.5:8;4179.75:20;4180.25:352;4181.25:19;4180.5:19,4178.38,4178.45,4175.89,4177.58,4177.29,4178.97,0.00,0.00,1.67,0.25,2.50,4180.44,4181.25,0.00,0.07,1042117.00,52617724.00,2.14,4179.76,4177.23,4174.70,0.46,0.59,-0.12,55.43,44.83,4144.53,4144.03,4164.46,4123.59
1779998684000000000,1779998684000,24992449,4179.5,4179.5,4176.5,4176.5,102,2,100,4177.862745098039,4179.5:25;4179.25:3;4178.5:10;4177.75:18;4177.25:14;4176.75:11;4176.5:21,4178.21,4178.55,4175.95,4177.54,4177.34,4179.05,0.00,0.00,1.67,-0.25,3.25,4180.42,0.00,0.00,0.08,1042132.75,52621900.00,2.20,4179.75,4177.21,4174.67,0.42,0.56,-0.14,49.39,48.28,4144.54,4144.04,4164.49,4123.59
1779998750000000000,1779998750000,24992450,4176.75,4177.25,4175,4175.75,444,203,241,4175.447072072072,4176.75:12;4176.5:4;4177:9;4177.25:2;4176:17;4175:224;4175.75:176,4178.04,4178.39,4176.01,4177.40,4177.34,4179.10,0.00,4177.25,1.75,-2.75,2.25,4180.15,0.00,0.00,0.00,1042146.50,52626076.00,2.20,4179.76,4177.18,4174.60,0.27,0.51,-0.24,46.49,21.21,4144.61,4144.11,4164.61,4123.60
1779998816000000000,1779998816000,24992451,4176,4176,4174.25,4175.25,114,47,67,4175.4057017543855,4176:29;4175.5:42;4175.25:19;4174.75:19;4174.25:5,4177.57,4178.17,4176.06,4177.22,4177.31,4179.14,0.00,0.00,1.87,-4.25,1.75,4179.76,0.00,0.00,-0.04,1042159.50,52630252.00,2.18,4179.78,4177.08,4174.39,0.07,0.44,-0.37,45.10,19.44,4144.63,4144.12,4164.64,4123.61
1779998883000000000,1779998883000,24992452,4175.5,4178.5,4175.5,4178.5,93,59,34,4176.860215053764,4175.5:4;4176:25;4176.5:1;4176.25:30;4177.75:8;4178:5;4178.5:20,4177.16,4177.93,4176.10,4177.12,4177.34,4179.16,0.00,0.00,1.89,-1.75,3.25,4179.56,0.00,0.00,-0.04,1042173.50,52634428.00,2.24,4179.74,4177.02,4174.29,0.04,0.37,-0.33,47.83,16.67,4144.64,4144.14,4164.67,4123.61
1779998949000000000,1779998949000,24992453,4178.5,4178.75,4177.25,4177.75,98,59,39,4178.313775510204,4178.5:42;4178.75:16;4178.25:23;4178:5;4177.25:10;4177.75:2,4176.98,4177.98,4176.17,4177.13,4177.37,4179.18,4177.25,0.00,1.84,0.25,1.50,4179.45,0.00,0.00,0.07,1042189.25,52638604.00,2.20,4179.75,4177.02,4174.30,0.03,0.31,-0.29,51.39,60.71,4144.66,4144.15,4164.70,4123.61
1779999015000000000,1779999015000,24992454,4177.5,4177.5,4175.75,4176,71,59,12,4176.584507042254,4177.5:6;4177:19;4176.75:3;4175.75:3;4176.5:15;4176.25:18;4176:7,4176.79,4177.94,4176.21,4177.06,4177.37,4179.19,0.00,4177.50,1.80,-0.50,2.00,4179.24,0.00,0.00,0.02,1042204.00,52642780.00,2.19,4179.72,4177.08,4174.43,-0.05,0.25,-0.30,48.42,46.43,4144.67,4144.16,4164.72,4123.61
1779999082000000000,1779999082000,24992455,4175.75,4175.75,4174,4174,76,59,17,4174.75,4175.75:2;4175.5:17;4174.25:17;4174.75:25;4174.5:10;4174:5,4176.50,4177.74,4176.24,4176.87,4177.33,4179.19,0.00,0.00,1.92,-3.00,2.00,4178.77,0.00,0.00,-0.04,1042217.25,52646952.00,2.18,4179.74,4177.06,4174.38,-0.21,0.18,-0.38,45.22,24.14,4144.68,4144.18,4164.74,4123.61
1779999148000000000,1779999148000,24992456,4174.5,4175.25,4173.25,4175.25,83,49,34,4174.469879518072,4174.5:10;4174.25:6;4174:18;4173.5:9;4173.25:1;4174.75:22;4175.25:17,4176.13,4177.44,4176.27,4176.64,4177.28,4179.18,0.00,0.00,2.07,-6.00,2.00,4178.42,0.00,0.00,-0.07,1042230.50,52651124.00,2.17,4179.83,4176.98,4174.12,-0.36,0.09,-0.45,43.91,15.63,4144.69,4144.19,4164.76,4123.62
1779999214000000000,1779999214000,24992457,4174.75,4175.75,4174.25,4174.25,88,9,79,4174.795454545455,4174.75:24;4175.75:24;4174.25:40,4175.84,4177.20,4176.27,4176.47,4177.24,4179.15,0.00,0.00,2.13,-3.75,1.50,4178.15,0.00,0.00,-0.07,1042245.00,52655300.00,2.13,4179.74,4176.83,4173.92,-0.46,-0.00,-0.45,46.09,18.75,4144.71,4144.20,4164.78,4123.62
1779999281000000000,1779999281000,24992458,4173,4173,4169.5,4169.5,822,44,778,4169.8576642335765,4173:2;4172:3;4172.5:2;4172.25:20;4170.75:18;4169.75:756;4170:14;4169.5:7,4175.38,4176.82,4176.15,4176.01,4177.14,4179.09,0.00,0.00,2.64,-4.25,4.75,4177.50,0.00,0.00,-0.17,1042255.00,52659468.00,2.27,4180.09,4176.58,4173.06,-0.68,-0.12,-0.56,38.61,29.79,4144.82,4144.30,4164.93,4123.66
1779999347000000000,1779999347000,24992459,4170,4171.5,4170,4171.5,91,31,60,4170.832417582417,4170:16;4170.75:37;4171:18;4171.5:20,4174.91,4176.20,4176.14,4175.59,4177.00,4178.99,0.00,0.00,2.82,-4.50,2.00,4176.67,0.00,0.00,-0.17,1042264.75,52663640.00,2.26,4180.28,4176.35,4172.42,-0.94,-0.25,-0.69,39.69,4.26,4144.83,4144.31,4164.95,4123.67
1779999413000000000,1779999413000,24992460,4171,4171,4169.25,4169.5,108,14,94,4170.222222222223,4171:24;4170.25:53;4170.75:3;4169.25:6;4169.5:22,4174.34,4175.72,4176.11,4175.15,4176.85,4178.87,0.00,0.00,2.94,-7.50,2.25,4175.69,0.00,4169.25,-0.16,1042273.75,52667808.00,2.26,4180.50,4176.13,4171.75,-1.17,-0.41,-0.77,38.62,14.58,4144.84,4144.32,4164.97,4123.67
1779999479000000000,1779999479000,24992461,4170,4170.75,4169.75,4170.75,284,259,25,4170.428697183099,4170:10;4170.25:38;4169.75:10;4170.5:219;4170.75:7,4173.82,4175.20,4176.04,4174.75,4176.69,4178.71,0.00,0.00,3.04,-8.00,1.25,4174.93,0.00,0.00,-0.12,1042283.00,52671976.00,2.20,4180.64,4175.94,4171.25,-1.37,-0.57,-0.80,39.76,6.25,4144.87,4144.36,4165.02,4123.69
1779999546000000000,1779999546000,24992462,4171.25,4171.75,4170.25,4170.5,116,66,50,4170.879310344828,4171.25:16;4170.75:6;4171.75:30;4171.5:3;4170.25:40;4170.5:21,4173.18,4174.84,4176.01,4174.40,4176.57,4178.54,0.00,0.00,3.11,-5.75,1.50,4174.38,0.00,0.00,-0.11,1042292.75,52676148.00,2.16,4180.72,4175.78,4170.85,-1.47,-0.72,-0.75,40.91,19.51,4144.89,4144.37,4165.05,4123.70
1779999612000000000,1779999612000,24992463,4170.25,4171,4170.25,4170.5,87,40,47,4170.6551724137935,4170.25:14;4170.75:56;4171:6;4170.5:11,4172.73,4174.43,4176.03,4174.05,4176.43,4178.34,0.00,0.00,3.17,-4.75,0.75,4173.71,0.00,0.00,-0.23,1042302.25,52680320.00,2.09,4180.73,4175.58,4170.43,-1.58,-0.86,-0.72,40.91,10.53,4144.90,4144.38,4165.06,4123.70
1779999678000000000,1779999678000,24992464,4171.75,4173,4171.75,4172.75,227,61,166,4172.321585903083,4171.75:3;4172:7;4172.25:173;4172.5:20;4173:10;4172.75:14,4172.50,4174.18,4176.00,4173.81,4176.35,4178.13,0.00,0.00,3.08,-2.25,2.50,4173.27,0.00,0.00,-0.16,1042313.75,52684492.00,2.11,4180.71,4175.46,4170.21,-1.55,-0.98,-0.58,44.42,26.32,4144.93,4144.41,4165.11,4123.71
1779999745000000000,1779999745000,24992465,4173.5,4176.5,4173.25,4175.75,91,11,80,4174.686813186813,4173.5:22;4173.25:20;4174.5:7;4175.25:4;4176:15;4176.5:13;4175.75:10,4172.43,4174.12,4176.03,4173.67,4176.35,4177.92,4173.25,0.00,2.95,0.75,3.75,4173.16,0.00,0.00,-0.10,1042326.25,52688664.00,2.20,4180.48,4175.27,4170.07,-1.33,-1.04,-0.30,47.69,44.74,4144.94,4144.42,4165.13,4123.71
1779999811000000000,1779999811000,24992466,4176,4179.75,4175.25,4179.75,66,38,28,4177.924242424242,4176:9;4175.25:8;4175.75:1;4177.25:6;4178.25:12;4179:5;4178.75:10;4179.75:15,4172.41,4174.29,4176.09,4173.67,4176.43,4177.73,0.00,0.00,2.93,6.75,4.50,4173.40,0.00,0.00,-0.03,1042341.25,52692840.00,2.33,4180.37,4175.20,4170.03,-0.97,-1.02,0.06,51.67,64.29,4144.95,4144.43,4165.15,4123.71
1779999877000000000,1779999877000,24992467,4180.5,4182.25,4180,4182.25,331,243,88,4180.470543806647,4180.5:230;4180.25:31;4180:42;4180.75:20;4182.25:8,4172.61,4174.86,4176.21,4173.96,4176.58,4177.59,0.00,0.00,3.16,10.75,2.50,4173.88,0.00,0.00,0.12,1042361.75,52697020.00,2.34,4180.28,4175.17,4170.06,-0.53,-0.94,0.42,59.37,86.54,4145.01,4144.49,4165.27,4123.71
1779999943000000000,1779999943000,24992468,4183,4183.25,4181.5,4182,214,162,52,4182.968457943925,4183:24;4183.25:148;4182.5:6;4181.75:3;4181.5:8;4182:25,4173.02,4175.60,4176.32,4174.34,4176.75,4177.51,0.00,0.00,3.46,12.25,1.75,4174.49,0.00,0.00,0.18,1042384.25,52701200.00,2.30,4180.32,4175.18,4170.05,-0.11,-0.80,0.70,61.41,98.21,4145.04,4144.53,4165.34,4123.71
1780000010000000000,1780000010000,24992469,4182.25,4186,4182.25,4186,89,59,30,4184.946629213483,4182.25:3;4182.75:10;4183.75:4;4185:25;4185.25:16;4185.5:8;4186:23,4173.61,4176.20,4176.37,4174.77,4176.98,4177.48,0.00,0.00,3.81,15.25,4.00,4175.42,0.00,0.00,0.13,1042407.25,52705384.00,2.40,4180.61,4175.27,4169.93,0.39,-0.60,0.99,62.40,77.61,4145.06,4144.54,4165.38,4123.71
1780000076000000000,1780000076000,24992470,4185.75,4187.75,4185.75,4187,251,223,28,4186.741035856574,4185.75:23;4186:34;4186.25:15;4186.75:18;4187.75:18;4187:143,4174.50,4177.07,4176.51,4175.42,4177.25,4177.51,0.00,0.00,4.38,16.00,2.00,4176.63,0.00,0.00,0.24,1042434.00,52709568.00,2.38,4181.49,4175.51,4169.52,0.89,-0.36,1.24,66.60,89.19,4145.11,4144.59,4165.49,4123.69
1780000142000000000,1780000142000,24992471,4186.75,4186.75,4185.25,4186,101,60,41,4185.90594059406,4186.75:13;4185.25:20;4185.75:17;4186:51,4175.29,4177.95,4176.57,4176.02,4177.49,4177.61,0.00,0.00,4.89,15.75,1.75,4177.67,0.00,0.00,0.19,1042460.00,52713752.00,2.34,4182.26,4175.75,4169.24,1.24,-0.09,1.33,65.50,94.59,4145.13,4144.61,4165.53,4123.69
1780000209000000000,1780000209000,24992472,4185.5,4189.5,4185,4189.5,92,41,51,4186.904891304348,4185.5:16;4185:18;4186:18;4186.25:7;4187.75:2;4189:9;4189.5:22,4176.39,4178.64,4176.64,4176.60,4177.79,4177.76,0.00,0.00,5.30,16.50,4.50,4179.14,0.00,0.00,0.18,1042486.25,52717936.00,2.46,4182.90,4175.97,4169.03,1.67,0.20,1.46,64.94,80.25,4145.15,4144.63,4165.57,4123.68
1780000275000000000,1780000275000,24992473,4190,4193.75,4190,4193,51,23,28,4192.230392156863,4190:2;4191:10;4190.25:8;4191.25:1;4192.25:7;4193.75:21;4193:2,4177.82,4179.67,4176.71,4177.47,4178.19,4177.97,0.00,0.00,6.08,17.25,4.25,4181.07,0.00,0.00,0.22,1042517.50,52722128.00,2.56,4184.24,4176.36,4168.48,2.23,0.54,1.69,70.29,84.69,4145.16,4144.64,4165.60,4123.68
1780000341000000000,1780000341000,24992474,4193,4195,4193,4194.5,96,55,41,4194.171875,4193:5;4193.75:28;4194:24;4194.5:21;4195:18,4179.52,4180.88,4176.82,4178.50,4178.61,4178.26,0.00,0.00,6.99,15.25,2.00,4183.00,0.00,0.00,0.23,1042551.75,52726320.00,2.53,4185.99,4176.92,4167.86,2.75,0.91,1.84,72.90,92.08,4145.18,4144.66,4165.66,4123.67
1780000407000000000,1780000407000,24992475,4194,4194.25,4191.5,4191.5,92,69,23,4192.961956521739,4194:10;4194.25:21;4193.25:19;4192.75:1;4192.25:18;4191.75:15;4191.5:8,4181.07,4182.07,4176.90,4179.42,4179.00,4178.62,0.00,0.00,7.61,12.00,3.00,4184.74,0.00,0.00,0.29,1042584.75,52730512.00,2.56,4187.30,4177.42,4167.55,3.11,1.28,1.84,69.69,95.96,4145.20,4144.68,4165.71,4123.65
1780000474000000000,1780000474000,24992476,4192,4194,4192,4194,355,83,272,4192.929577464789,4192:6;4192.25:20;4192.75:242;4193:10;4193.5:25;4193.75:32;4194:20,4182.63,4182.98,4177.20,4180.33,4179.37,4179.03,0.00,0.00,8.15,10.75,2.50,4186.31,0.00,0.00,0.30,1042617.25,52734704.00,2.55,4188.54,4177.92,4167.29,3.38,1.63,1.75,70.15,87.88,4145.28,4144.76,4165.91,4123.61
1780000540000000000,1780000540000,24992477,4193,4193.5,4191.25,4193.5,53,4,49,4192.415094339623,4193:10;4192:24;4191.75:6;4191.25:2;4193.25:6;4193.5:5,4184.13,4183.89,4177.25,4181.17,4179.72,4179.48,0.00,0.00,8.50,7.50,2.75,4187.78,0.00,0.00,0.32,1042649.00,52738896.00,2.56,4189.60,4178.39,4167.18,3.54,1.95,1.60,68.51,91.40,4145.29,4144.77,4165.94,4123.61
1780000606000000000,1780000606000,24992478,4194.75,4195,4192.25,4192.5,185,28,157,4194.089189189189,4194.75:101;4195:1;4194.25:14;4194.5:19;4193.25:9;4192.25:20;4192.5:21,4185.59,4184.88,4177.41,4182.03,4180.11,4179.97,0.00,0.00,8.80,7.25,2.75,4189.37,0.00,0.00,0.38,1042681.00,52743088.00,2.57,4190.64,4178.83,4167.01,3.73,2.24,1.49,69.51,98.85,4145.33,4144.81,4166.04,4123.59
1780000673000000000,1780000673000,24992479,4192.5,4192.5,4190,4190,152,79,73,4191.5625,4192.5:15;4192:22;4191.75:86;4191:1;4190.25:18;4190:10,4186.79,4185.57,4177.52,4182.73,4180.42,4180.47,0.00,0.00,8.93,5.75,2.50,4190.61,0.00,0.00,0.34,1042711.00,52747280.00,2.57,4191.44,4179.27,4167.10,3.73,2.49,1.24,64.67,87.34,4145.37,4144.84,4166.12,4123.57
1780000739000000000,1780000739000,24992480,4189.75,4189.75,4185.5,4185.5,64,31,33,4187.48828125,4189.75:13;4189.25:10;4188.75:3;4187.25:5;4186.5:15;4186:2;4185.5:16,4187.52,4185.95,4177.57,4183.13,4180.65,4180.97,0.00,0.00,8.62,0.25,4.50,4191.39,0.00,0.00,0.23,1042736.75,52751464.00,2.68,4191.85,4179.63,4167.40,3.55,2.67,0.88,56.43,65.00,4145.38,4144.86,4166.14,4123.57
1780000805000000000,1780000805000,24992481,4186.25,4188,4185.75,4185.75,585,546,39,4185.9384615384615,4186.25:15;4187:12;4188:19;4187.25:3;4186.5:54;4185.75:482,4187.93,4185.98,4177.88,4183.52,4180.83,4181.44,0.00,0.00,8.28,-5.75,2.50,4191.89,0.00,0.00,0.22,1042762.50,52755648.00,2.67,4192.24,4180.01,4167.77,3.28,2.77,0.51,56.75,35.19,4145.49,4144.97,4166.39,4123.54
1780000872000000000,1780000872000,24992482,4185.25,4188.5,4184.75,4188.5,124,91,33,4185.538306451613,4185.25:21;4184.75:67;4186.75:20;4187:5;4187.75:5;4188:3;4188.5:3,4188.16,4185.91,4177.97,4183.83,4181.03,4181.87,0.00,0.00,7.78,-6.50,3.75,4192.45,0.00,4184.75,0.19,1042787.50,52759832.00,2.73,4192.55,4180.32,4168.08,3.07,2.82,0.25,55.04,23.53,4145.51,4144.99,4166.44,4123.54
1780000938000000000,1780000938000,24992483,4188.25,4189,4187.5,4189,104,47,57,4188.3870192307695,4188.25:24;4188:29;4188.75:9;4188.5:23;4187.5:2;4189:17,4188.54,4186.12,4178.04,4184.28,4181.22,4182.27,0.00,0.00,7.27,-5.25,1.50,4193.15,0.00,0.00,0.26,1042815.75,52764020.00,2.66,4193.01,4180.66,4168.31,2.89,2.83,0.06,58.63,34.15,4145.53,4145.01,4166.49,4123.53
1780001004000000000,1780001004000,24992484,4190.25,4190.25,4187.75,4187.75,198,137,61,4188.775252525253,4190.25:17;4189.5:76;4188:44;4187.75:39;4188.5:22,4188.68,4186.50,4178.32,4184.73,4181.45,4182.68,0.00,0.00,6.67,-3.75,2.50,4193.86,0.00,0.00,0.26,1042844.25,52768208.00,2.65,4193.47,4181.06,4168.64,2.79,2.82,-0.04,58.95,53.66,4145.58,4145.05,4166.58,4123.52
1780001070000000000,1780001070000,24992485,4188,4188,4186.25,4187.25,123,89,34,4187.028455284553,4188:18;4187.25:42;4187:13;4186.25:25;4186.75:25,4188.75,4186.63,4178.50,4185.07,4181.61,4183.05,0.00,4188.00,5.90,-5.50,1.75,4194.14,0.00,0.00,0.20,1042870.75,52772396.00,2.60,4193.80,4181.47,4169.14,2.56,2.78,-0.22,56.26,31.71,4145.60,4145.08,4166.64,4123.52
1780001137000000000,1780001137000,24992486,4187.25,4188,4187,4188,113,70,43,4187.440265486725,4187.25:18;4187.5:29;4187.75:25;4187:29;4188:12,4188.89,4186.69,4178.59,4185.43,4181.77,4183.40,0.00,0.00,5.10,-7.00,1.00,4194.30,0.00,0.00,0.25,1042898.50,52776584.00,2.51,4194.12,4181.92,4169.73,2.36,2.71,-0.35,57.28,24.39,4145.62,4145.10,4166.69,4123.51
1780001203000000000,1780001203000,24992487,4188.5,4188.75,4186.75,4188.75,134,44,90,4188.0279850746265,4188.5:33;4188:46;4187.25:24;4186.75:9;4188.75:22,4188.66,4186.86,4178.76,4185.75,4181.95,4183.74,0.00,0.00,4.27,-3.75,2.00,4194.63,0.00,0.00,0.30,1042926.00,52780772.00,2.48,4194.41,4182.34,4170.27,2.21,2.63,-0.42,56.82,36.59,4145.65,4145.12,4166.74,4123.50
1780001269000000000,1780001269000,24992488,4189.5,4191.25,4189.5,4190.75,107,85,22,4190.878504672897,4189.5:2;4190.75:16;4191.25:27;4191:45;4190.25:17,4188.41,4187.10,4178.86,4186.21,4182.18,4184.06,4189.50,0.00,3.50,1.50,2.50,4195.19,0.00,0.00,0.34,1042955.25,52784960.00,2.48,4194.68,4183.01,4171.34,2.20,2.56,-0.35,60.52,46.34,4145.67,4145.15,4166.80,4123.50
1780001336000000000,1780001336000,24992489,4190.5,4191.75,4189.75,4191.75,122,71,51,4190.604508196721,4190.5:77;4189.75:18;4191:10;4191.75:17,4188.29,4187.41,4179.03,4186.66,4182.42,4184.39,0.00,0.00,3.15,3.75,2.00,4195.68,0.00,0.00,0.29,1042984.00,52789148.00,2.46,4194.89,4183.67,4172.44,2.21,2.50,-0.29,60.84,56.10,4145.70,4145.17,4166.86,4123.49
1780001402000000000,1780001402000,24992490,4191.5,4192,4189.5,4190,152,52,100,4190.754934210527,4191.5:25;4191.25:23;4191:17;4192:21;4190.5:10;4189.5:25;4189.75:12;4190:19,4188.11,4187.78,4179.17,4187.05,4182.66,4184.72,0.00,0.00,2.86,3.50,2.50,4196.03,0.00,0.00,0.34,1043012.00,52793336.00,2.46,4194.92,4184.34,4173.76,2.21,2.45,-0.24,60.32,65.85,4145.73,4145.20,4166.93,4123.48
1780001468000000000,1780001468000,24992491,4189.25,4190.25,4189,4189.5,117,19,98,4189.532051282052,4189.25:43;4189.75:10;4189:14;4189.5:23;4190.25:22;4190:5,4187.95,4187.91,4179.37,4187.38,4182.85,4185.05,0.00,0.00,2.56,1.25,1.25,4196.08,0.00,0.00,0.32,1043039.75,52797524.00,2.39,4194.81,4184.98,4175.15,2.10,2.39,-0.29,59.27,43.90,4145.75,4145.23,4166.98,4123.47
1780001534000000000,1780001534000,24992492,4188.75,4190,4188.5,4189.75,220,29,191,4189.218181818182,4188.75:29;4189.25:140;4188.5:18;4190:27;4189:3;4189.75:3,4187.68,4187.99,4179.57,4187.63,4183.03,4185.37,0.00,4190.00,2.49,-0.25,1.50,4196.06,0.00,0.00,0.34,1043067.50,52801712.00,2.34,4194.56,4185.59,4176.62,1.98,2.32,-0.34,58.21,51.61,4145.80,4145.27,4167.09,4123.46
1780001601000000000,1780001601000,24992493,4190.25,4190.25,4189,4190.25,121,54,67,4189.510330578512,4190.25:37;4189.25:21;4189:47;4189.75:9;4189.5:7,4187.61,4188.19,4179.71,4187.87,4183.21,4185.69,4189.00,0.00,2.39,2.25,1.25,4195.85,0.00,0.00,0.37,1043095.75,52805900.00,2.28,4194.14,4186.22,4178.29,1.88,2.25,-0.37,58.98,75.86,4145.82,4145.30,4167.14,4123.45
1780001667000000000,1780001667000,24992494,4189.75,4192.25,4189.75,4191.5,103,48,55,4191.01213592233,4189.75:17;4190.25:22;4191.25:22;4192.25:18;4192:2;4191.75:6;4191:7;4191.5:9,4187.91,4188.33,4179.78,4188.12,4183.43,4186.01,0.00,0.00,2.26,4.25,2.50,4195.68,0.00,0.00,0.40,1043124.50,52810088.00,2.29,4193.69,4186.82,4179.95,1.89,2.19,-0.30,60.14,66.67,4145.84,4145.32,4167.19,4123.44
1780001733000000000,1780001733000,24992495,4191,4191.5,4191,4191.5,118,96,22,4191.139830508475,4191:58;4191.25:54;4191.5:6,4188.29,4188.58,4179.86,4188.42,4183.64,4186.33,0.00,0.00,2.29,2.75,0.50,4195.31,0.00,0.00,0.50,1043155.00,52814280.00,2.19,4193.23,4187.41,4181.58,1.85,2.13,-0.29,62.02,83.33,4145.87,4145.34,4167.25,4123.43
1780001800000000000,1780001800000,24992496,4191.75,4191.75,4190.25,4190.25,91,51,40,4190.67032967033,4191.75:17;4191.25:7;4190.5:23;4190.25:44,4188.68,4188.87,4179.92,4188.62,4183.84,4186.66,0.00,0.00,2.13,0.50,1.50,4194.85,0.00,0.00,0.50,1043184.50,52818472.00,2.16,4192.69,4187.91,4183.12,1.81,2.08,-0.27,60.23,91.67,4145.89,4145.36,4167.30,4123.42
1780001866000000000,1780001866000,24992497,4189.5,4191.5,4189.5,4191.5,124,98,26,4190.292338709677,4189.5:12;4190.25:35;4190:36;4189.75:16;4191.5:25,4188.82,4188.92,4180.01,4188.75,4184.03,4186.98,0.00,0.00,2.06,-0.25,2.00,4194.32,0.00,0.00,0.47,1043213.50,52822660.00,2.15,4192.49,4188.23,4183.96,1.75,2.02,-0.28,58.46,54.17,4145.91,4145.39,4167.36,4123.42
1780001932000000000,1780001932000,24992498,4192,4192.25,4191.75,4192.25,156,79,77,4192.051282051282,4192:74;4191.75:25;4192.25:57,4189.11,4189.20,4180.34,4188.98,4184.24,4187.31,0.00,0.00,2.04,0.25,0.75,4193.73,0.00,0.00,0.50,1043244.50,52826852.00,2.07,4192.50,4188.57,4184.64,1.72,1.97,-0.25,61.98,95.83,4145.94,4145.42,4167.44,4123.40
1780001999000000000,1780001999000,24992499,4192.5,4192.5,4190.5,4192.5,132,56,76,4191.215909090909,4192.5:9;4192:2;4191:21;4190.5:48;4191.25:4;4191.75:48,4189.41,4189.50,4180.53,4189.12,4184.44,4187.64,0.00,0.00,2.01,2.25,2.00,4193.19,0.00,0.00,0.53,1043274.25,52831044.00,2.07,4192.39,4188.84,4185.30,1.71,1.93,-0.22,59.06,100.00,4145.97,4145.45,4167.50,4123.39
1780005600000000000,1780005600000,24992500,4191.25,4195.25,4191,4195,81,39,42,4192.70987654321,4191.25:17;4191:1;4191.5:8;4192.5:22;4193:11;4193.25:8;4195.25:5;4195:9,4189.70,4189.66,4180.62,4189.27,4184.71,4187.97,0.00,0.00,1.92,5.25,4.25,4193.05,0.00,0.00,0.47,1043303.75,52835236.00,2.19,4192.50,4189.02,4185.53,1.82,1.91,-0.09,59.86,52.94,4191.25,4191.00,4191.00,4191.00
